thetas_o, 20.0, 50.0
-90 ,0.0 ,0.0
-88 ,0.0 ,0.0
-86 ,0.0 ,0.0
-84 ,0.0 ,0.0
-82 ,0.0 ,0.0
-80 ,0.0 ,0.0
-78 ,0.0 ,0.0
-76 ,0.0 ,0.0
-74 ,0.0 ,0.0
-72 ,0.0 ,0.0
-70 ,0.22722453504722048 ,0.21765934135449302
-68 ,0.24061647121236598 ,0.1906451543728842
-66 ,0.24321477907093944 ,0.25035729818787195
-64 ,0.2436939145773877 ,0.23014175560863423
-62 ,0.24153750224482842 ,0.2563511870431407
-60 ,0.23171562755432443 ,0.22466343205615372
-58 ,0.2341959205013096 ,0.0
-56 ,0.23371109695711137 ,0.0
-54 ,0.2382122439737854 ,0.0
-52 ,0.2455282685193134 ,0.0
-50 ,0.2466893865649201 ,0.0
-48 ,0.2616836828244971 ,0.0
-46 ,0.24448211107145915 ,0.0
-44 ,0.25042884570502955 ,0.0
-42 ,0.25617864570556936 ,0.0
-40 ,0.25545972902438857 ,0.20026272750162027
-38 ,0.2601331105210968 ,0.24102416627898143
-36 ,0.2567414686496998 ,0.23806319417792177
-34 ,0.24659794710163105 ,0.2517788449510869
-32 ,0.2536734143495289 ,0.22491744130770439
-30 ,0.21874777635750461 ,0.2530447691942068
-28 ,0.0 ,0.24506519553008643
-26 ,0.0 ,0.25032064709402296
-24 ,0.0 ,0.24043717342915005
-22 ,0.0 ,0.2369825323621699
-20 ,0.0 ,0.2551641936876931
-18 ,0.0 ,0.2615034482559166
-16 ,0.0 ,0.24086214498538708
-14 ,0.0 ,0.24524183042103068
-12 ,0.0 ,0.24905431438043005
-10 ,0.19341458150231794 ,0.2550800095566903
-8 ,0.2575624632815589 ,0.260146574972612
-6 ,0.25442398740137406 ,0.2412640887962886
-4 ,0.2599282324927093 ,0.2538840579317883
-2 ,0.26102524496345053 ,0.23642234427650702
0 ,0.2556371415574574 ,0.2550310331573602
2 ,0.2665900717792688 ,0.2364628454985241
4 ,0.2560397178827535 ,0.25431038479675366
6 ,0.2509514527148347 ,0.2535642711039345
8 ,0.2716534329859215 ,0.2620247977323338
10 ,0.26851579332887676 ,0.25098535106070363
12 ,0.2698341587899408 ,0.25852556342129884
14 ,0.27376612239205017 ,0.2653853385857213
16 ,0.2858927723145097 ,0.2731187321698408
18 ,0.2834746468734717 ,0.2572519782162612
20 ,0.2938039816123801 ,0.2611845184564316
22 ,0.2845698266045859 ,0.2609460598882251
24 ,0.2847086677855365 ,0.27149146935609686
26 ,0.2803725382827237 ,0.2717944994879133
28 ,0.2728548338458445 ,0.2606120468100515
30 ,0.26932306431389325 ,0.2819593380415198
32 ,0.2716101568754763 ,0.2716113607186147
34 ,0.26842278958317706 ,0.2775298295702958
36 ,0.25969310059556044 ,0.2789964819744326
38 ,0.2748265886553853 ,0.29051041460456384
40 ,0.26223368829836946 ,0.29737151247760807
42 ,0.26698898806764276 ,0.3029408895879388
44 ,0.2787720077549456 ,0.31697297894912474
46 ,0.24816057699783337 ,0.3058332326239256
48 ,0.2576740715030395 ,0.34114093944475654
50 ,0.2616671093072381 ,0.34795693359954594
52 ,0.26278580530470896 ,0.36115687310885813
54 ,0.2600117489957309 ,0.33599095600164086
56 ,0.2904493970588324 ,0.3431423799190106
58 ,0.2551163596738834 ,0.3417831332967205
60 ,0.27011661894904687 ,0.34731945539762066
62 ,0.2556168493615889 ,0.34335086026338696
64 ,0.2552136651929789 ,0.34234070443758113
66 ,0.25441901758664914 ,0.3379585491421567
68 ,0.2653903073324387 ,0.32714307323963054
70 ,0.2641392909882046 ,0.38227510126184555
72 ,0.0 ,0.0
74 ,0.0 ,0.0
76 ,0.0 ,0.0
78 ,0.0 ,0.0
80 ,0.0 ,0.0
82 ,0.0 ,0.0
84 ,0.0 ,0.0
86 ,0.0 ,0.0
88 ,0.0 ,0.0
90 ,0.0 ,0.0
