thetas_o, 20.0, 50.0
-90 ,0.0 ,0.0
-88 ,0.0 ,0.0
-86 ,0.0 ,0.0
-84 ,0.0 ,0.0
-82 ,0.0 ,0.0
-80 ,0.0 ,0.0
-78 ,0.0 ,0.0
-76 ,0.0 ,0.0
-74 ,0.0 ,0.0
-72 ,0.0 ,0.0
-70 ,0.019922388748482015 ,0.004786966332566574
-68 ,0.022733413149038297 ,0.0006456389717454205
-66 ,0.026110451270062302 ,0.00946381123289476
-64 ,0.02387460798592401 ,0.010210078858559218
-62 ,0.02065518018572266 ,0.005012202189725918
-60 ,0.023821482358240758 ,0.0251105509383705
-58 ,0.02433828186849264 ,0.0
-56 ,0.020740636383717447 ,0.0
-54 ,0.022747919433709272 ,0.0
-52 ,0.027606960232952036 ,0.0
-50 ,0.027360133166275752 ,0.0
-48 ,0.03454338427417455 ,0.0
-46 ,0.03364036666124809 ,0.0
-44 ,0.033445293738152415 ,0.0
-42 ,0.03981580806619892 ,0.0
-40 ,0.042626364920110404 ,0.020136768853435343
-38 ,0.05085301926033039 ,0.017027508186694525
-36 ,0.05903455142410009 ,0.0170058454067141
-34 ,0.06145321200612356 ,0.021509770692246157
-32 ,0.07442547984033847 ,0.019492499441895593
-30 ,0.07720846305845451 ,0.018955385991614518
-28 ,0.0 ,0.023570129384287725
-26 ,0.0 ,0.022192921545835426
-24 ,0.0 ,0.027397870373167228
-22 ,0.0 ,0.022517276727349753
-20 ,0.0 ,0.03160649562084046
-18 ,0.0 ,0.03237631125857922
-16 ,0.0 ,0.031175488652758418
-14 ,0.0 ,0.03601281654626295
-12 ,0.0 ,0.04348115450750818
-10 ,0.3807699921636939 ,0.05037734910061173
-8 ,0.6533231178760237 ,0.05593514894753013
-6 ,0.8129703763325509 ,0.06291924002430857
-4 ,1.0276297850935896 ,0.07577355913755555
-2 ,1.3233649428308738 ,0.08981368495615422
0 ,1.733933688469353 ,0.1043280470277568
2 ,2.3096161870546696 ,0.12142121955441476
4 ,3.1139591686221766 ,0.1440029243087308
6 ,4.1394313625069605 ,0.17109074053351273
8 ,5.646569253737225 ,0.20498388180756663
10 ,8.208421212944371 ,0.2493568676102674
12 ,12.015113883275182 ,0.29790364437960404
14 ,17.17948496814194 ,0.3663537437025153
16 ,24.17528688699109 ,0.44681146564595237
18 ,31.232518364611277 ,0.558067194421931
20 ,34.04919996940667 ,0.6807309775786122
22 ,31.281404376002854 ,0.8438321740958391
24 ,24.442503614682636 ,1.0398683439881042
26 ,17.479068462407927 ,1.3332034736321532
28 ,11.869365886506726 ,1.7487520947620843
30 ,8.30166332128394 ,2.2835535999573824
32 ,5.92007553009679 ,2.948369289135165
34 ,4.3368368556174675 ,3.8750690528170613
36 ,3.187225076930843 ,5.312272694242946
38 ,2.4131530831128845 ,7.624469356688785
40 ,1.8769896039359384 ,11.017716177327323
42 ,1.4675544421895357 ,15.945736052894759
44 ,1.1763325441633563 ,23.233937948188345
46 ,0.9367941753619916 ,35.44338160552672
48 ,0.7564677195827784 ,49.32984609029814
50 ,0.6351239241928843 ,56.53068581550831
52 ,0.5531281501174696 ,51.0336317624858
54 ,0.49163456724283566 ,37.84109878836376
56 ,0.4255570267948501 ,25.951251031913557
58 ,0.3637362357606593 ,17.848788594070065
60 ,0.3233295001533516 ,12.333610465434795
62 ,0.28246455805131193 ,8.896077745011187
64 ,0.2557464297472924 ,6.73239192395503
66 ,0.2349058821577051 ,5.024131610512279
68 ,0.20335300200751905 ,3.8784214091587477
70 ,0.20088193184413444 ,3.1775353020736596
72 ,0.0 ,0.0
74 ,0.0 ,0.0
76 ,0.0 ,0.0
78 ,0.0 ,0.0
80 ,0.0 ,0.0
82 ,0.0 ,0.0
84 ,0.0 ,0.0
86 ,0.0 ,0.0
88 ,0.0 ,0.0
90 ,0.0 ,0.0
